Time(s),Type,X,Y,Z,Magnitude
285.273,GYRO,-0.624068,-0.162939,0.009585,0.645060
285.275,GYRO,-0.607029,-0.172524,-0.007455,0.631113
285.276,GYRO,-0.591054,-0.172524,-0.023429,0.616164
285.277,ACCL,-5.752998,-9.784173,-0.028777,11.350235
285.277,GYRO,-0.576145,-0.175719,-0.038339,0.603564
285.278,GYRO,-0.561235,-0.183174,-0.054313,0.592864
285.280,GYRO,-0.547391,-0.188498,-0.070288,0.583188
285.281,GYRO,-0.535676,-0.194888,-0.088392,0.576839
285.282,ACCL,-5.647482,-9.517986,-0.381295,11.073910
285.282,GYRO,-0.517572,-0.192758,-0.099042,0.561111
285.283,GYRO,-0.505857,-0.194888,-0.111821,0.553513
285.285,GYRO,-0.494143,-0.199148,-0.122471,0.546659
285.286,GYRO,-0.481363,-0.200213,-0.128860,0.537030
285.287,ACCL,-5.529976,-9.218225,-0.709832,10.773123
285.287,GYRO,-0.465389,-0.202343,-0.139510,0.526301
285.288,GYRO,-0.441960,-0.203408,-0.151225,0.509482
285.289,GYRO,-0.432375,-0.206603,-0.159744,0.505125
285.291,GYRO,-0.419595,-0.208733,-0.170394,0.498662
285.291,ACCL,-5.520384,-8.800959,-1.091127,10.446151
285.292,GYRO,-0.398296,-0.209798,-0.181044,0.485213
285.293,GYRO,-0.374867,-0.207668,-0.191693,0.469465
285.294,GYRO,-0.351438,-0.206603,-0.199148,0.453710
285.296,GYRO,-0.323749,-0.202343,-0.206603,0.434097
285.296,ACCL,-5.577938,-8.213429,-1.505995,10.042003
285.297,GYRO,-0.286475,-0.193823,-0.208733,0.403986
285.298,GYRO,-0.254526,-0.189563,-0.208733,0.379851
285.299,GYRO,-0.221512,-0.181044,-0.211928,0.356031
285.301,GYRO,-0.185304,-0.172524,-0.212993,0.330859
285.301,ACCL,-5.719424,-7.625899,-1.841727,9.708662
285.302,GYRO,-0.153355,-0.167199,-0.212993,0.311190
285.303,GYRO,-0.123536,-0.156550,-0.216187,0.294119
285.304,GYRO,-0.089457,-0.142705,-0.214058,0.272374
285.305,GYRO,-0.060703,-0.132055,-0.208733,0.254348
285.306,ACCL,-5.858513,-7.074341,-2.064748,9.414439
285.307,GYRO,-0.039404,-0.122471,-0.205538,0.242482
285.308,GYRO,-0.023429,-0.113951,-0.199148,0.230638
285.309,GYRO,-0.009585,-0.105431,-0.194888,0.221786
285.310,GYRO,0.005325,-0.091587,-0.188498,0.209638
285.311,ACCL,-6.052758,-6.717026,-2.146283,9.293054
285.312,GYRO,0.008520,-0.084132,-0.186368,0.204656
285.313,GYRO,0.010650,-0.075612,-0.184239,0.199435
285.314,GYRO,0.005325,-0.063898,-0.182109,0.193067
285.315,GYRO,-0.007455,-0.061768,-0.176784,0.187412
285.316,ACCL,-6.227818,-6.316547,-2.163070,9.130353
285.317,GYRO,-0.027689,-0.053248,-0.172524,0.182665
285.318,GYRO,-0.040469,-0.051118,-0.168264,0.180454
285.319,GYRO,-0.064963,-0.045793,-0.159744,0.178425
285.320,GYRO,-0.099042,-0.036209,-0.148030,0.181750
285.321,ACCL,-6.371703,-6.000000,-2.119904,9.005142
285.321,GYRO,-0.136315,-0.033014,-0.145900,0.202382
285.323,GYRO,-0.170394,-0.025559,-0.140575,0.222371
285.324,GYRO,-0.204473,-0.015974,-0.132055,0.243932
285.325,GYRO,-0.232162,-0.010650,-0.125666,0.264205
285.326,ACCL,-6.352518,-5.791367,-1.712230,8.765053
285.326,GYRO,-0.265176,-0.007455,-0.118211,0.290426
285.328,GYRO,-0.296060,0.000000,-0.107561,0.314993
285.329,GYRO,-0.315229,0.001065,-0.094782,0.329172
285.330,GYRO,-0.334398,0.000000,-0.083067,0.344561
285.331,ACCL,-6.354916,-5.762590,-1.071942,8.645314
285.331,GYRO,-0.348243,0.006390,-0.069223,0.355114
285.333,GYRO,-0.368477,0.005325,-0.059638,0.373310
285.334,GYRO,-0.381257,0.002130,-0.050053,0.384534
285.335,GYRO,-0.385517,0.005325,-0.036209,0.387250
285.336,ACCL,-6.522782,-5.990408,-0.551559,8.873324
285.336,GYRO,-0.401491,0.004260,-0.030884,0.402700
285.338,GYRO,-0.418530,-0.002130,-0.028754,0.419522
285.339,GYRO,-0.438765,-0.008520,-0.023429,0.439472
285.340,GYRO,-0.451544,-0.013845,-0.017039,0.452078
285.341,ACCL,-6.683453,-6.266187,-0.098321,9.162058
285.341,GYRO,-0.469649,-0.023429,-0.011715,0.470378
285.342,GYRO,-0.485623,-0.031949,-0.009585,0.486767
285.344,GYRO,-0.490948,-0.040469,-0.008520,0.492687
285.345,GYRO,-0.489883,-0.045793,-0.003195,0.492029
285.346,ACCL,-6.693046,-6.508393,0.364508,9.342853
285.346,GYRO,-0.480298,-0.057508,-0.001065,0.483730
285.347,GYRO,-0.467519,-0.067093,0.002130,0.472313
285.349,GYRO,-0.451544,-0.076677,0.004260,0.458028
285.350,GYRO,-0.433440,-0.087327,0.008520,0.442231
285.351,ACCL,-6.673861,-6.719424,0.661871,9.493638
285.351,GYRO,-0.407881,-0.097977,0.015974,0.419787
285.352,GYRO,-0.378062,-0.106496,0.019169,0.393242
285.354,GYRO,-0.351438,-0.120341,0.030884,0.372752
285.355,GYRO,-0.320554,-0.129925,0.035144,0.347664
285.356,ACCL,-6.752998,-7.170264,0.647482,9.870911
285.356,GYRO,-0.289670,-0.139510,0.035144,0.323430
285.357,GYRO,-0.258786,-0.153355,0.030884,0.302393
285.358,GYRO,-0.239617,-0.161874,0.033014,0.291049
285.360,GYRO,-0.215122,-0.169329,0.027689,0.275167
285.361,ACCL,-6.798561,-7.659472,0.443645,10.251086
285.361,GYRO,-0.194888,-0.182109,0.023429,0.267757
285.362,GYRO,-0.171459,-0.193823,0.020234,0.259567
285.363,GYRO,-0.146965,-0.207668,0.014909,0.254847
285.365,GYRO,-0.124601,-0.217252,0.005325,0.250504
285.365,ACCL,-6.798561,-7.954436,0.175060,10.465378
285.366,GYRO,-0.106496,-0.227902,0.000000,0.251557
285.367,GYRO,-0.078807,-0.236422,-0.003195,0.249231
285.368,GYRO,-0.055378,-0.248136,-0.010650,0.254464
285.370,GYRO,-0.026624,-0.252396,-0.020234,0.254602
285.370,ACCL,-6.791367,-8.081535,-0.323741,10.561187
285.371,GYRO,-0.001065,-0.257721,-0.026624,0.259095
285.372,GYRO,0.021299,-0.266241,-0.035144,0.269393
285.373,GYRO,0.044728,-0.268371,-0.044728,0.275725
285.375,GYRO,0.069223,-0.271565,-0.050053,0.284684
285.375,ACCL,-6.805755,-8.069544,-1.007194,10.604258
285.376,GYRO,0.087327,-0.275825,-0.053248,0.294178
285.377,GYRO,0.107561,-0.276890,-0.055378,0.302166
285.378,GYRO,0.125666,-0.280085,-0.060703,0.312929
285.379,GYRO,0.139510,-0.273695,-0.062833,0.313561
285.380,ACCL,-6.798561,-8.117506,-1.635492,10.713971
285.381,GYRO,0.155485,-0.272630,-0.063898,0.320290
285.382,GYRO,0.167199,-0.269436,-0.075612,0.325988
285.383,GYRO,0.186368,-0.265176,-0.085197,0.335127
285.384,GYRO,0.206603,-0.260916,-0.088392,0.344347
285.385,ACCL,-6.767386,-8.127098,-2.040767,10.770885
285.386,GYRO,0.227902,-0.255591,-0.095847,0.355602
285.387,GYRO,0.248136,-0.247071,-0.107561,0.366313
285.388,GYRO,0.273695,-0.239617,-0.117146,0.382163
285.389,GYRO,0.292865,-0.235357,-0.121406,0.394844
285.390,ACCL,-6.772182,-7.884892,-2.438849,10.676233
285.391,GYRO,0.313099,-0.227902,-0.128860,0.408136
285.392,GYRO,0.334398,-0.214058,-0.130990,0.418092
285.393,GYRO,0.353568,-0.204473,-0.132055,0.429253
285.394,GYRO,0.364217,-0.191693,-0.141640,0.435273
285.395,ACCL,-6.827338,-7.436451,-2.980815,10.526092
285.395,GYRO,0.365282,-0.181044,-0.145900,0.433007
285.397,GYRO,0.369542,-0.171459,-0.148030,0.433442
285.398,GYRO,0.356763,-0.158679,-0.152290,0.419107
285.399,GYRO,0.340788,-0.148030,-0.150160,0.400746
285.400,ACCL,-6.808153,-7.004796,-3.309353,10.313580
285.400,GYRO,0.319489,-0.136315,-0.154420,0.380132
285.402,GYRO,0.297125,-0.123536,-0.151225,0.355546
285.403,GYRO,0.280085,-0.105431,-0.148030,0.333881
285.404,GYRO,0.264111,-0.089457,-0.146965,0.315207
285.405,ACCL,-6.659472,-6.642686,-3.122302,9.910733
285.405,GYRO,0.255591,-0.079872,-0.152290,0.308056
285.407,GYRO,0.239617,-0.066028,-0.145900,0.288206
285.408,GYRO,0.233227,-0.051118,-0.135250,0.274409
285.409,GYRO,0.215122,-0.041534,-0.132055,0.255815
285.410,ACCL,-6.532374,-6.318945,-2.748201,9.494924
285.410,GYRO,0.198083,-0.029819,-0.125666,0.236470
285.411,GYRO,0.186368,-0.021299,-0.118211,0.221722
285.413,GYRO,0.170394,-0.011715,-0.110756,0.203564
285.414,GYRO,0.151225,-0.003195,-0.105431,0.184377
285.415,ACCL,-6.412470,-6.052758,-2.299760,9.112878
285.415,GYRO,0.132055,0.001065,-0.097977,0.164436
285.416,GYRO,0.117146,0.009585,-0.087327,0.146428
285.418,GYRO,0.092652,0.010650,-0.078807,0.122100
285.419,GYRO,0.077742,0.012780,-0.069223,0.104876
285.420,ACCL,-6.211031,-5.851319,-1.695444,8.699964
285.420,GYRO,0.059638,0.017039,-0.057508,0.084582
285.421,GYRO,0.044728,0.012780,-0.043663,0.063800
285.423,GYRO,0.031949,0.012780,-0.030884,0.046237
285.424,GYRO,0.021299,0.015974,-0.014909,0.030514
285.425,ACCL,-6.179856,-5.923261,-1.177458,8.640721
285.425,GYRO,0.015974,0.010650,-0.001065,0.019228
285.426,GYRO,0.003195,0.007455,0.012780,0.015136
285.428,GYRO,-0.018104,0.006390,0.024494,0.031122
285.429,GYRO,-0.037274,-0.003195,0.033014,0.049894
285.430,ACCL,-6.285372,-6.278177,-0.803357,8.920022
285.430,GYRO,-0.059638,-0.007455,0.044728,0.074919
285.431,GYRO,-0.082002,-0.009585,0.053248,0.098242
285.432,GYRO,-0.102236,-0.020234,0.060703,0.120609
285.434,GYRO,-0.117146,-0.025559,0.066028,0.136880
285.434,ACCL,-6.239808,-6.712230,-0.275779,9.168713
285.435,GYRO,-0.134185,-0.033014,0.077742,0.158554
285.436,GYRO,-0.149095,-0.043663,0.080937,0.175176
285.437,GYRO,-0.150160,-0.050053,0.086262,0.180262
285.439,GYRO,-0.144835,-0.058573,0.092652,0.181638
285.439,ACCL,-6.179856,-7.215827,0.213429,9.502859
285.440,GYRO,-0.141640,-0.074547,0.095847,0.186563
285.441,GYRO,-0.136315,-0.090522,0.103301,0.193513
285.442,GYRO,-0.117146,-0.102236,0.109691,0.190283
285.444,GYRO,-0.107561,-0.119276,0.110756,0.195098
285.444,ACCL,-6.302158,-7.772182,0.316547,10.011205
285.445,GYRO,-0.090522,-0.134185,0.115016,0.198566
285.446,GYRO,-0.072417,-0.145900,0.117146,0.200635
285.447,GYRO,-0.058573,-0.154420,0.113951,0.200652
285.448,GYRO,-0.046858,-0.169329,0.110756,0.207690
285.449,ACCL,-6.599520,-8.412470,0.035971,10.692269
285.450,GYRO,-0.024494,-0.183174,0.118211,0.219377
285.451,GYRO,-0.017039,-0.192758,0.115016,0.225111
285.452,GYRO,-0.006390,-0.201278,0.102236,0.225845
285.453,GYRO,0.009585,-0.218317,0.095847,0.238623
285.454,ACCL,-6.872902,-9.047962,-0.345324,11.367569
285.455,GYRO,0.020234,-0.227902,0.084132,0.243776
285.456,GYRO,0.034079,-0.237487,0.070288,0.250003
285.457,GYRO,0.048988,-0.244941,0.060703,0.257062
285.458,GYRO,0.063898,-0.248136,0.048988,0.260872
285.459,ACCL,-7.105516,-9.362110,-0.784173,11.779320
285.460,GYRO,0.075612,-0.255591,0.034079,0.268711
285.461,GYRO,0.099042,-0.259851,0.020234,0.278821
285.462,GYRO,0.117146,-0.264111,0.006390,0.288996
285.463,GYRO,0.135250,-0.268371,-0.008520,0.300646
285.464,ACCL,-7.309353,-9.371703,-1.254197,11.951086
285.465,GYRO,0.164004,-0.267306,-0.026624,0.314736
285.466,GYRO,0.188498,-0.271565,-0.034079,0.332326
285.467,GYRO,0.211928,-0.271565,-0.050053,0.348090
285.468,GYRO,0.244941,-0.275825,-0.064963,0.374561
285.469,ACCL,-7.410072,-9.124700,-1.798561,11.891347
285.469,GYRO,0.273695,-0.269436,-0.074547,0.391231
285.471,GYRO,0.304579,-0.264111,-0.090522,0.413179
285.472,GYRO,0.336528,-0.260916,-0.095847,0.436480
285.473,GYRO,0.357827,-0.257721,-0.109691,0.454415
285.474,ACCL,-7.446043,-8.618705,-2.580336,11.678346
285.474,GYRO,0.371672,-0.254526,-0.118211,0.465722
285.476,GYRO,0.374867,-0.244941,-0.127796,0.465675
285.477,GYRO,0.373802,-0.236422,-0.136315,0.462823
285.478,GYRO,0.357827,-0.224707,-0.151225,0.448779
285.479,ACCL,-7.309353,-7.880096,-3.287770,11.239750
285.479,GYRO,0.342918,-0.210863,-0.161874,0.433888
285.481,GYRO,0.330138,-0.203408,-0.171459,0.423986
285.482,GYRO,0.315229,-0.192758,-0.184239,0.412879
285.483,GYRO,0.294995,-0.176784,-0.185304,0.390656
285.484,ACCL,-6.762590,-6.697842,-3.551559,10.159098
285.484,GYRO,0.269436,-0.166134,-0.182109,0.365184
285.485,GYRO,0.243876,-0.150160,-0.178914,0.337689
285.487,GYRO,0.222577,-0.137380,-0.171459,0.312749
285.488,GYRO,0.205538,-0.126731,-0.164004,0.291897
285.489,ACCL,-6.134293,-5.503597,-3.410072,8.918953
285.489,GYRO,0.181044,-0.111821,-0.152290,0.261673
285.490,GYRO,0.154420,-0.099042,-0.136315,0.228553
285.492,GYRO,0.132055,-0.086262,-0.118211,0.197113
285.493,GYRO,0.107561,-0.075612,-0.094782,0.162081
285.494,ACCL,-5.582734,-4.652278,-3.014388,7.867474
285.494,GYRO,0.083067,-0.071353,-0.071353,0.130700
285.495,GYRO,0.069223,-0.064963,-0.046858,0.105866
285.497,GYRO,0.055378,-0.056443,-0.020234,0.081621
285.498,GYRO,0.043663,-0.046858,0.009585,0.064762
285.499,ACCL,-5.194245,-4.266187,-2.570743,7.196475
285.499,GYRO,0.036209,-0.039404,0.041534,0.067740
285.500,GYRO,0.030884,-0.037274,0.070288,0.085343
285.502,GYRO,0.027689,-0.035144,0.103301,0.112574
285.503,GYRO,0.023429,-0.030884,0.140575,0.145822
285.504,ACCL,-5.021583,-4.515588,-2.141487,7.084687
285.504,GYRO,0.021299,-0.025559,0.165069,0.168389
285.505,GYRO,0.023429,-0.019169,0.185304,0.187760
285.506,GYRO,0.021299,-0.017039,0.210863,0.212619
285.508,GYRO,0.018104,-0.012780,0.234292,0.235337
285.508,ACCL,-4.820144,-4.997602,-1.695444,7.147331
285.509,GYRO,0.011715,-0.009585,0.261981,0.262418
285.510,GYRO,0.004260,-0.010650,0.290735,0.290961
285.511,GYRO,-0.002130,-0.012780,0.314164,0.314431
285.513,GYRO,-0.004260,-0.011715,0.338658,0.338887
285.513,ACCL,-4.743405,-5.887290,-1.033573,7.630750
285.514,GYRO,-0.008520,-0.011715,0.353568,0.353864
285.515,GYRO,-0.005325,-0.020234,0.370607,0.371197
285.516,GYRO,-0.004260,-0.027689,0.384452,0.385471
285.518,GYRO,0.002130,-0.033014,0.394036,0.395423
285.518,ACCL,-4.738609,-6.932854,-0.508393,8.412927
285.519,GYRO,0.004260,-0.042599,0.410011,0.412240
285.520,GYRO,0.002130,-0.050053,0.422790,0.425748
285.521,GYRO,0.010650,-0.058573,0.433440,0.437509
285.522,GYRO,0.020234,-0.071353,0.443024,0.449190
285.523,ACCL,-4.781775,-8.151079,-0.256595,9.453640
285.524,GYRO,0.023429,-0.083067,0.449414,0.457627
285.525,GYRO,0.031949,-0.089457,0.454739,0.464555
285.526,GYRO,0.043663,-0.100106,0.454739,0.467670
285.527,GYRO,0.054313,-0.113951,0.452609,0.469883
285.528,ACCL,-4.952038,-9.599520,-0.119904,10.802215
285.529,GYRO,0.069223,-0.123536,0.445154,0.467135
285.530,GYRO,0.088392,-0.130990,0.430245,0.458347
285.531,GYRO,0.104366,-0.144835,0.414271,0.451098
285.532,GYRO,0.130990,-0.150160,0.397231,0.444409
285.533,ACCL,-5.124700,-10.724221,-0.069544,11.885971
285.534,GYRO,0.149095,-0.165069,0.375932,0.436809
285.535,GYRO,0.173589,-0.172524,0.353568,0.430009
285.536,GYRO,0.198083,-0.179979,0.332268,0.426652
285.537,GYRO,0.221512,-0.192758,0.309904,0.426924
285.538,ACCL,-5.268585,-11.381295,-0.170264,12.542761
285.538,GYRO,0.243876,-0.204473,0.281150,0.424653
285.540,GYRO,0.267306,-0.210863,0.255591,0.425725
285.541,GYRO,0.288605,-0.221512,0.219382,0.424840
285.542,GYRO,0.308839,-0.234292,0.190628,0.431988
285.543,ACCL,-5.311751,-11.496403,-0.505995,12.674305
285.543,GYRO,0.329073,-0.243876,0.156550,0.438489
285.545,GYRO,0.347178,-0.253461,0.132055,0.449682
285.546,GYRO,0.367412,-0.256656,0.111821,0.461918
285.547,GYRO,0.383387,-0.261981,0.088392,0.472686
285.548,ACCL,-5.203837,-11.165468,-1.055156,12.363694
285.548,GYRO,0.401491,-0.271565,0.059638,0.488364
285.550,GYRO,0.417465,-0.276890,0.037274,0.502329
285.551,GYRO,0.431310,-0.274760,0.013845,0.511579
285.552,GYRO,0.441960,-0.280085,-0.011715,0.523367
285.553,ACCL,-5.047962,-10.616307,-1.683453,11.875264
285.553,GYRO,0.453674,-0.277955,-0.037274,0.533356
285.555,GYRO,0.457934,-0.280085,-0.064963,0.540714
285.556,GYRO,0.458999,-0.277955,-0.088392,0.543831
285.557,GYRO,0.461129,-0.274760,-0.104366,0.546832
285.558,ACCL,-4.712230,-9.537170,-2.292566,10.882031
285.558,GYRO,0.455804,-0.272630,-0.119276,0.544345
285.559,GYRO,0.451544,-0.269436,-0.137380,0.543471
285.561,GYRO,0.440895,-0.260916,-0.149095,0.533568
285.562,GYRO,0.421725,-0.256656,-0.153355,0.516955
285.563,ACCL,-4.470024,-8.249400,-2.726619,9.770782
285.563,GYRO,0.395101,-0.254526,-0.162939,0.497431
285.564,GYRO,0.365282,-0.247071,-0.173589,0.473929
285.566,GYRO,0.338658,-0.241747,-0.177849,0.452505
285.567,GYRO,0.315229,-0.238552,-0.179979,0.434360
285.568,ACCL,-4.225420,-6.911271,-2.935252,8.616005
285.568,GYRO,0.291800,-0.237487,-0.177849,0.416146
285.569,GYRO,0.266241,-0.230032,-0.168264,0.390015
285.571,GYRO,0.241747,-0.225772,-0.161874,0.368263
285.572,GYRO,0.221512,-0.219382,-0.149095,0.345580
285.573,ACCL,-3.978417,-5.712230,-3.074341,7.609793
285.573,GYRO,0.195953,-0.211928,-0.132055,0.317411
285.574,GYRO,0.175719,-0.209798,-0.115016,0.296852
285.575,GYRO,0.160809,-0.205538,-0.099042,0.279132
285.577,GYRO,0.152290,-0.190628,-0.077742,0.256076
285.578,ACCL,-3.937650,-5.009592,-3.107914,7.089445
285.578,GYRO,0.141640,-0.175719,-0.055378,0.232391
285.579,GYRO,0.137380,-0.170394,-0.033014,0.221353
285.580,GYRO,0.135250,-0.162939,-0.013845,0.212211
285.582,GYRO,0.136315,-0.148030,0.006390,0.201334
285.582,ACCL,-3.980815,-4.563549,-2.985612,6.751796
285.583,GYRO,0.142705,-0.138445,0.028754,0.200894
285.584,GYRO,0.148030,-0.130990,0.058573,0.206160
285.585,GYRO,0.155485,-0.122471,0.089457,0.217203
285.587,GYRO,0.161874,-0.111821,0.118211,0.229524
285.587,ACCL,-4.043165,-4.534772,-2.822542,6.699111
285.588,GYRO,0.167199,-0.101171,0.143770,0.242613
285.589,GYRO,0.170394,-0.092652,0.174654,0.261003
285.590,GYRO,0.171459,-0.088392,0.199148,0.277257
285.592,GYRO,0.168264,-0.083067,0.219382,0.288689
285.592,ACCL,-4.251799,-5.011990,-2.465228,7.019629
285.593,GYRO,0.170394,-0.077742,0.239617,0.304128
285.594,GYRO,0.167199,-0.072417,0.254526,0.313023
285.595,GYRO,0.166134,-0.070288,0.272630,0.326907
285.596,GYRO,0.168264,-0.071353,0.289670,0.342509
285.597,ACCL,-4.376499,-5.726619,-2.076739,7.500716
285.598,GYRO,0.168264,-0.072417,0.308839,0.359080
285.599,GYRO,0.173589,-0.074547,0.322684,0.373919
285.600,GYRO,0.184239,-0.066028,0.335463,0.388380
285.601,GYRO,0.194888,-0.066028,0.347178,0.403576
285.602,ACCL,-4.594724,-6.666667,-1.705036,8.274242
285.603,GYRO,0.205538,-0.069223,0.354633,0.415694
285.604,GYRO,0.220447,-0.066028,0.357827,0.425438
285.605,GYRO,0.242812,-0.067093,0.361022,0.440223
285.606,GYRO,0.264111,-0.068158,0.361022,0.452479
285.607,ACCL,-4.832134,-7.563549,-1.350120,9.076322
285.608,GYRO,0.285410,-0.068158,0.361022,0.465233
285.609,GYRO,0.315229,-0.066028,0.365282,0.486991
285.610,GYRO,0.349308,-0.068158,0.362087,0.507709
285.611,GYRO,0.383387,-0.069223,0.364217,0.533321
285.612,ACCL,-5.055156,-8.486811,-1.019185,9.930725
285.612,GYRO,0.419595,-0.071353,0.359957,0.557423
285.614,GYRO,0.450479,-0.071353,0.356763,0.579053
285.615,GYRO,0.484558,-0.079872,0.345048,0.600195
285.616,GYRO,0.514377,-0.083067,0.328009,0.615689
285.617,ACCL,-5.318945,-9.340528,-0.769784,10.776326
285.617,GYRO,0.544196,-0.083067,0.312034,0.632783
285.619,GYRO,0.576145,-0.088392,0.289670,0.650895
285.620,GYRO,0.599574,-0.096912,0.270501,0.664869
285.621,GYRO,0.621938,-0.104366,0.250266,0.678478
285.622,ACCL,-5.410072,-9.757794,-0.673861,11.177545
285.622,GYRO,0.643237,-0.115016,0.226837,0.691692
285.624,GYRO,0.668797,-0.122471,0.209798,0.711550
285.625,GYRO,0.689031,-0.132055,0.186368,0.725903
285.626,GYRO,0.710330,-0.141640,0.164004,0.742649
285.627,ACCL,-5.460432,-9.755396,-0.709832,11.202139
285.627,GYRO,0.732694,-0.150160,0.139510,0.760823
285.628,GYRO,0.753994,-0.156550,0.118211,0.779094
285.630,GYRO,0.773163,-0.160809,0.095847,0.795504
285.631,GYRO,0.794462,-0.169329,0.074547,0.815720
285.632,ACCL,-5.422062,-9.290168,-0.964029,10.799784
285.632,GYRO,0.816826,-0.174654,0.058573,0.837341
285.633,GYRO,0.833866,-0.177849,0.042599,0.853684
285.635,GYRO,0.849840,-0.184239,0.029819,0.870093
285.636,GYRO,0.865815,-0.182109,0.014909,0.884885
285.637,ACCL,-5.314149,-8.611511,-1.316547,10.204489
285.637,GYRO,0.877529,-0.183174,0.008520,0.896484
285.638,GYRO,0.883919,-0.183174,0.000000,0.902699
285.640,GYRO,0.888179,-0.187433,-0.017039,0.907901
285.641,GYRO,0.893504,-0.186368,-0.028754,0.913186
285.642,ACCL,-5.136691,-7.908873,-1.587530,9.563269
285.642,GYRO,0.898829,-0.187433,-0.038339,0.918963
285.643,GYRO,0.903088,-0.189563,-0.042599,0.923752
285.645,GYRO,0.906283,-0.187433,-0.052183,0.926932
285.646,GYRO,0.902023,-0.193823,-0.051118,0.924027
285.647,ACCL,-4.899281,-6.944844,-1.832134,8.694281
285.647,GYRO,0.900958,-0.194888,-0.051118,0.923212
285.648,GYRO,0.897764,-0.197018,-0.052183,0.920608
285.649,GYRO,0.887114,-0.198083,-0.053248,0.910518
285.651,GYRO,0.876464,-0.202343,-0.052183,0.901030
285.651,ACCL,-4.841727,-6.040767,-2.203837,8.049229
285.652,GYRO,0.865815,-0.197018,-0.051118,0.889418
285.653,GYRO,0.854100,-0.198083,-0.041534,0.877752
285.654,GYRO,0.839191,-0.199148,-0.033014,0.863128
285.656,GYRO,0.829606,-0.193823,-0.026624,0.852363
285.656,ACCL,-4.875300,-5.206235,-2.577938,7.584141
285.657,GYRO,0.811502,-0.194888,-0.017039,0.834749
285.658,GYRO,0.796592,-0.186368,0.002130,0.818106
285.659,GYRO,0.787007,-0.179979,0.019169,0.807552
285.661,GYRO,0.775293,-0.172524,0.039404,0.795233
285.661,ACCL,-4.887290,-4.621103,-2.829736,7.297096
285.662,GYRO,0.765708,-0.161874,0.055378,0.784588
285.663,GYRO,0.757188,-0.155485,0.073482,0.776472
285.664,GYRO,0.748669,-0.146965,0.101171,0.769636
285.665,GYRO,0.740149,-0.138445,0.117146,0.762044
285.666,ACCL,-4.985612,-4.443645,-3.002398,7.322342
285.667,GYRO,0.732694,-0.127796,0.135250,0.755953
285.668,GYRO,0.716720,-0.119276,0.151225,0.742148
285.669,GYRO,0.705005,-0.109691,0.179979,0.735838
285.670,GYRO,0.692226,-0.096912,0.199148,0.726793
285.671,ACCL,-5.074341,-4.527578,-2.940048,7.408898
285.672,GYRO,0.676251,-0.086262,0.219382,0.716160
285.673,GYRO,0.663472,-0.078807,0.242812,0.710889
285.674,GYRO,0.651757,-0.067093,0.263046,0.706033
285.675,GYRO,0.632588,-0.060703,0.275825,0.692771
285.676,ACCL,-5.230216,-4.978417,-2.721823,7.716742
285.677,GYRO,0.618743,-0.051118,0.288605,0.684653
285.678,GYRO,0.604899,-0.048988,0.303514,0.678545
285.679,GYRO,0.596379,-0.039404,0.314164,0.675218
285.680,GYRO,0.578275,-0.034079,0.324814,0.664129
285.681,ACCL,-5.311751,-5.558753,-2.448441,8.069033
285.682,GYRO,0.571885,-0.033014,0.334398,0.663298
285.683,GYRO,0.560170,-0.024494,0.345048,0.658368
285.684,GYRO,0.550586,-0.018104,0.352503,0.654011
285.685,GYRO,0.545261,-0.011715,0.364217,0.655821
285.686,ACCL,-5.378897,-6.177458,-2.103118,8.456750
285.686,GYRO,0.546326,-0.008520,0.372737,0.661421
285.688,GYRO,0.547391,-0.001065,0.380192,0.666471
285.689,GYRO,0.543131,0.001065,0.383387,0.664814
285.690,GYRO,0.538871,0.005325,0.383387,0.661359
285.691,ACCL,-5.429257,-6.784173,-1.812950,8.876295
285.691,GYRO,0.533546,0.010650,0.390841,0.661470
285.693,GYRO,0.523962,0.011715,0.390841,0.653781
285.694,GYRO,0.510117,0.017039,0.391906,0.643506
285.695,GYRO,0.492013,0.015974,0.390841,0.628561
285.696,ACCL,-5.374101,-7.338129,-1.501199,9.218606
285.696,GYRO,0.473908,0.019169,0.385517,0.611212
285.698,GYRO,0.445154,0.017039,0.385517,0.589131
285.699,GYRO,0.416400,0.015974,0.383387,0.566242
285.700,GYRO,0.386581,0.011715,0.378062,0.540845
285.701,ACCL,-5.211031,-7.846523,-1.062350,9.478995
285.701,GYRO,0.353568,0.008520,0.371672,0.513052
285.702,GYRO,0.320554,0.004260,0.358892,0.481224
285.704,GYRO,0.292865,-0.004260,0.349308,0.455855
285.705,GYRO,0.271565,-0.011715,0.342918,0.437582
285.706,ACCL,-4.961631,-8.146283,-0.494005,9.551112
285.706,GYRO,0.257721,-0.019169,0.332268,0.420939
285.707,GYRO,0.249201,-0.026624,0.328009,0.412795
285.709,GYRO,0.240682,-0.034079,0.321619,0.403147
285.710,GYRO,0.239617,-0.048988,0.316294,0.399822
285.711,ACCL,-4.798561,-8.247002,-0.213429,9.543835
285.711,GYRO,0.239617,-0.057508,0.312034,0.397604
285.712,GYRO,0.241747,-0.070288,0.307774,0.397626
285.714,GYRO,0.242812,-0.082002,0.301384,0.395619
285.715,GYRO,0.244941,-0.089457,0.298190,0.396126
285.716,ACCL,-4.762590,-8.376499,-0.282974,9.639921
285.716,GYRO,0.247071,-0.099042,0.289670,0.393398
285.717,GYRO,0.249201,-0.106496,0.283280,0.392034
285.718,GYRO,0.257721,-0.115016,0.279020,0.396864
